9999001,打刻漏れ花子,13D99999,一般,2026-01-16,金,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999001,打刻漏れ花子,13D99999,一般,2026-01-17,土,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999001,打刻漏れ花子,13D99999,一般,2026-01-18,日,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999001,打刻漏れ花子,13D99999,一般,2026-01-19,月,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999001,打刻漏れ花子,13D99999,一般,2026-01-20,火,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999001,打刻漏れ花子,13D99999,一般,2026-01-21,水,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999001,打刻漏れ花子,13D99999,一般,2026-01-22,木,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999001,打刻漏れ花子,13D99999,一般,2026-01-23,金,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999001,打刻漏れ花子,13D99999,一般,2026-01-24,土,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999001,打刻漏れ花子,13D99999,一般,2026-01-25,日,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999001,打刻漏れ花子,13D99999,一般,2026-01-26,月,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999001,打刻漏れ花子,13D99999,一般,2026-01-27,火,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999001,打刻漏れ花子,13D99999,一般,2026-01-28,水,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999001,打刻漏れ花子,13D99999,一般,2026-01-29,木,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999001,打刻漏れ花子,13D99999,一般,2026-01-30,金,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999001,打刻漏れ花子,13D99999,一般,2026-01-31,土,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999002,打刻漏れ次郎,13D99999,一般,2026-01-01,木,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999002,打刻漏れ次郎,13D99999,一般,2026-01-02,金,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999002,打刻漏れ次郎,13D99999,一般,2026-01-03,土,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999002,打刻漏れ次郎,13D99999,一般,2026-01-04,日,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999002,打刻漏れ次郎,13D99999,一般,2026-01-05,月,平日,"残業終了,900-1730/1200-1300/7.75/5",,,2026-01-05 17:30,,2026-01-05 17:30,,,,,,,,,,,,,,,,,,,,,,,,1:00,,,7:30,7:30,,7:30,,,,,,,,,,,,,,,,,,違反テスト: 出社打刻漏れ
9999002,打刻漏れ次郎,13D99999,一般,2026-01-06,火,平日,"残業終了,900-1730/1200-1300/7.75/5",,,2026-01-06 17:30,,2026-01-06 17:30,,,,,,,,,,,,,,,,,,,,,,,,1:00,,,7:30,7:30,,7:30,,,,,,,,,,,,,,,,,,違反テスト: 出社打刻漏れ
9999002,打刻漏れ次郎,13D99999,一般,2026-01-07,水,平日,"残業終了,900-1730/1200-1300/7.75/5",,,2026-01-07 17:30,,2026-01-07 17:30,,,,,,,,,,,,,,,,,,,,,,,,1:00,,,7:30,7:30,,7:30,,,,,,,,,,,,,,,,,,違反テスト: 出社打刻漏れ
9999002,打刻漏れ次郎,13D99999,一般,2026-01-08,木,平日,"残業終了,900-1730/1200-1300/7.75/5",,,2026-01-08 17:30,,2026-01-08 17:30,,,,,,,,,,,,,,,,,,,,,,,,1:00,,,7:30,7:30,,7:30,,,,,,,,,,,,,,,,,,違反テスト: 出社打刻漏れ
9999002,打刻漏れ次郎,13D99999,一般,2026-01-09,金,平日,"残業終了,900-1730/1200-1300/7.75/5",,,2026-01-09 17:30,,2026-01-09 17:30,,,,,,,,,,,,,,,,,,,,,,,,1:00,,,7:30,7:30,,7:30,,,,,,,,,,,,,,,,,,違反テスト: 出社打刻漏れ
9999002,打刻漏れ次郎,13D99999,一般,2026-01-10,土,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999002,打刻漏れ次郎,13D99999,一般,2026-01-11,日,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999002,打刻漏れ次郎,13D99999,一般,2026-01-12,月,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999002,打刻漏れ次郎,13D99999,一般,2026-01-13,火,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999002,打刻漏れ次郎,13D99999,一般,2026-01-14,水,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999002,打刻漏れ次郎,13D99999,一般,2026-01-15,木,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999002,打刻漏れ次郎,13D99999,一般,2026-01-16,金,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999002,打刻漏れ次郎,13D99999,一般,2026-01-17,土,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999002,打刻漏れ次郎,13D99999,一般,2026-01-18,日,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999002,打刻漏れ次郎,13D99999,一般,2026-01-19,月,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999002,打刻漏れ次郎,13D99999,一般,2026-01-20,火,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999002,打刻漏れ次郎,13D99999,一般,2026-01-21,水,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999002,打刻漏れ次郎,13D99999,一般,2026-01-22,木,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999002,打刻漏れ次郎,13D99999,一般,2026-01-23,金,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999002,打刻漏れ次郎,13D99999,一般,2026-01-24,土,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999002,打刻漏れ次郎,13D99999,一般,2026-01-25,日,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999002,打刻漏れ次郎,13D99999,一般,2026-01-26,月,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999002,打刻漏れ次郎,13D99999,一般,2026-01-27,火,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999002,打刻漏れ次郎,13D99999,一般,2026-01-28,水,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999002,打刻漏れ次郎,13D99999,一般,2026-01-29,木,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999002,打刻漏れ次郎,13D99999,一般,2026-01-30,金,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999002,打刻漏れ次郎,13D99999,一般,2026-01-31,土,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999003,休憩不足太郎,13D99999,一般,2026-01-01,木,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999003,休憩不足太郎,13D99999,一般,2026-01-02,金,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999003,休憩不足太郎,13D99999,一般,2026-01-03,土,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999003,休憩不足太郎,13D99999,一般,2026-01-04,日,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999003,休憩不足太郎,13D99999,一般,2026-01-05,月,平日,"残業終了,900-1730/1200-1300/7.75/5",2026-01-05 09:00,,2026-01-05 17:30,2026-01-05 09:00,2026-01-05 17:30,,,,,,,,,,,,,,,,,,,,,,,,0:30,,,8:00,8:00,,7:30,,,,,,,,,,,,,,,,,,違反テスト: 休憩不足
9999003,休憩不足太郎,13D99999,一般,2026-01-06,火,平日,"残業終了,900-1730/1200-1300/7.75/5",2026-01-06 09:00,,2026-01-06 17:30,2026-01-06 09:00,2026-01-06 17:30,,,,,,,,,,,,,,,,,,,,,,,,0:30,,,8:00,8:00,,7:30,,,,,,,,,,,,,,,,,,違反テスト: 休憩不足
9999003,休憩不足太郎,13D99999,一般,2026-01-07,水,平日,"残業終了,900-1730/1200-1300/7.75/5",2026-01-07 09:00,,2026-01-07 17:30,2026-01-07 09:00,2026-01-07 17:30,,,,,,,,,,,,,,,,,,,,,,,,0:30,,,8:00,8:00,,7:30,,,,,,,,,,,,,,,,,,違反テスト: 休憩不足
9999003,休憩不足太郎,13D99999,一般,2026-01-08,木,平日,"残業終了,900-1730/1200-1300/7.75/5",2026-01-08 09:00,,2026-01-08 17:30,2026-01-08 09:00,2026-01-08 17:30,,,,,,,,,,,,,,,,,,,,,,,,0:30,,,8:00,8:00,,7:30,,,,,,,,,,,,,,,,,,違反テスト: 休憩不足
9999003,休憩不足太郎,13D99999,一般,2026-01-09,金,平日,"残業終了,900-1730/1200-1300/7.75/5",2026-01-09 09:00,,2026-01-09 17:30,2026-01-09 09:00,2026-01-09 17:30,,,,,,,,,,,,,,,,,,,,,,,,0:30,,,8:00,8:00,,7:30,,,,,,,,,,,,,,,,,,違反テスト: 休憩不足
9999003,休憩不足太郎,13D99999,一般,2026-01-10,土,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999003,休憩不足太郎,13D99999,一般,2026-01-11,日,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999003,休憩不足太郎,13D99999,一般,2026-01-12,月,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999003,休憩不足太郎,13D99999,一般,2026-01-13,火,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999003,休憩不足太郎,13D99999,一般,2026-01-14,水,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999003,休憩不足太郎,13D99999,一般,2026-01-15,木,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999003,休憩不足太郎,13D99999,一般,2026-01-16,金,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999003,休憩不足太郎,13D99999,一般,2026-01-17,土,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999003,休憩不足太郎,13D99999,一般,2026-01-18,日,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999003,休憩不足太郎,13D99999,一般,2026-01-19,月,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999003,休憩不足太郎,13D99999,一般,2026-01-20,火,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999003,休憩不足太郎,13D99999,一般,2026-01-21,水,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999003,休憩不足太郎,13D99999,一般,2026-01-22,木,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999003,休憩不足太郎,13D99999,一般,2026-01-23,金,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999003,休憩不足太郎,13D99999,一般,2026-01-24,土,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999003,休憩不足太郎,13D99999,一般,2026-01-25,日,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999003,休憩不足太郎,13D99999,一般,2026-01-26,月,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999003,休憩不足太郎,13D99999,一般,2026-01-27,火,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999003,休憩不足太郎,13D99999,一般,2026-01-28,水,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999003,休憩不足太郎,13D99999,一般,2026-01-29,木,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999003,休憩不足太郎,13D99999,一般,2026-01-30,金,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999003,休憩不足太郎,13D99999,一般,2026-01-31,土,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999004,遅刻申請漏れ一郎,13D99999,一般,2026-01-01,木,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999004,遅刻申請漏れ一郎,13D99999,一般,2026-01-02,金,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999004,遅刻申請漏れ一郎,13D99999,一般,2026-01-03,土,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999004,遅刻申請漏れ一郎,13D99999,一般,2026-01-04,日,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999004,遅刻申請漏れ一郎,13D99999,一般,2026-01-05,月,平日,"残業終了,900-1730/1200-1300/7.75/5",2026-01-05 09:30,,2026-01-05 17:30,2026-01-05 09:30,2026-01-05 17:30,,,,,,,,,,,,,,,,,,,,,,,,1:00,,,7:00,7:00,,7:00,,,,,,,0:30,,,,,,,,,,,違反テスト: 遅刻申請漏れ
9999004,遅刻申請漏れ一郎,13D99999,一般,2026-01-06,火,平日,"残業終了,900-1730/1200-1300/7.75/5",2026-01-06 09:30,,2026-01-06 17:30,2026-01-06 09:30,2026-01-06 17:30,,,,,,,,,,,,,,,,,,,,,,,,1:00,,,7:00,7:00,,7:00,,,,,,,0:30,,,,,,,,,,,違反テスト: 遅刻申請漏れ
9999004,遅刻申請漏れ一郎,13D99999,一般,2026-01-07,水,平日,"残業終了,900-1730/1200-1300/7.75/5",2026-01-07 09:30,,2026-01-07 17:30,2026-01-07 09:30,2026-01-07 17:30,,,,,,,,,,,,,,,,,,,,,,,,1:00,,,7:00,7:00,,7:00,,,,,,,0:30,,,,,,,,,,,違反テスト: 遅刻申請漏れ
9999004,遅刻申請漏れ一郎,13D99999,一般,2026-01-08,木,平日,"残業終了,900-1730/1200-1300/7.75/5",2026-01-08 09:30,,2026-01-08 17:30,2026-01-08 09:30,2026-01-08 17:30,,,,,,,,,,,,,,,,,,,,,,,,1:00,,,7:00,7:00,,7:00,,,,,,,0:30,,,,,,,,,,,違反テスト: 遅刻申請漏れ
9999004,遅刻申請漏れ一郎,13D99999,一般,2026-01-09,金,平日,"残業終了,900-1730/1200-1300/7.75/5",2026-01-09 09:30,,2026-01-09 17:30,2026-01-09 09:30,2026-01-09 17:30,,,,,,,,,,,,,,,,,,,,,,,,1:00,,,7:00,7:00,,7:00,,,,,,,0:30,,,,,,,,,,,違反テスト: 遅刻申請漏れ
9999004,遅刻申請漏れ一郎,13D99999,一般,2026-01-10,土,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999004,遅刻申請漏れ一郎,13D99999,一般,2026-01-11,日,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999004,遅刻申請漏れ一郎,13D99999,一般,2026-01-12,月,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999004,遅刻申請漏れ一郎,13D99999,一般,2026-01-13,火,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999004,遅刻申請漏れ一郎,13D99999,一般,2026-01-14,水,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999004,遅刻申請漏れ一郎,13D99999,一般,2026-01-15,木,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999004,遅刻申請漏れ一郎,13D99999,一般,2026-01-16,金,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999004,遅刻申請漏れ一郎,13D99999,一般,2026-01-17,土,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999004,遅刻申請漏れ一郎,13D99999,一般,2026-01-18,日,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999004,遅刻申請漏れ一郎,13D99999,一般,2026-01-19,月,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999004,遅刻申請漏れ一郎,13D99999,一般,2026-01-20,火,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999004,遅刻申請漏れ一郎,13D99999,一般,2026-01-21,水,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999004,遅刻申請漏れ一郎,13D99999,一般,2026-01-22,木,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999004,遅刻申請漏れ一郎,13D99999,一般,2026-01-23,金,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999004,遅刻申請漏れ一郎,13D99999,一般,2026-01-24,土,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999004,遅刻申請漏れ一郎,13D99999,一般,2026-01-25,日,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999004,遅刻申請漏れ一郎,13D99999,一般,2026-01-26,月,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999004,遅刻申請漏れ一郎,13D99999,一般,2026-01-27,火,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999004,遅刻申請漏れ一郎,13D99999,一般,2026-01-28,水,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999004,遅刻申請漏れ一郎,13D99999,一般,2026-01-29,木,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999004,遅刻申請漏れ一郎,13D99999,一般,2026-01-30,金,平日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999004,遅刻申請漏れ一郎,13D99999,一般,2026-01-31,土,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999005,早退申請漏れ二郎,13D99999,一般,2026-01-01,木,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999005,早退申請漏れ二郎,13D99999,一般,2026-01-02,金,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999005,早退申請漏れ二郎,13D99999,一般,2026-01-03,土,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999005,早退申請漏れ二郎,13D99999,一般,2026-01-04,日,法定外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999005,早退申請漏れ二郎,13D99999,一般,2026-01-05,月,平日,"残業終了,900-1730/1200-1300/7.75/5",2026-01-05 09:00,,2026-01-05 17:00,2026-01-05 09:00,2026-01-05 17:00,,,,,,,,,,,,,,,,,,,,,,,,1:00,,,7:00,7:00,,7:00,,,,,,,,0:30,,,,,,,,,,違反テスト: 早退申請漏れ
9999005,早退申請漏れ二郎,13D99999,一般,2026-01-06,火,平日,"残業終了,900-1730/1200-1300/7.75/5",2026-01-06 09:00,,2026-01-06 17:00,2026-01-06 09:00,2026-01-06 17:00,,,,,,,,,,,,,,,,,,,,,,,,1:00,,,7:00,7:00,,7:00,,,,,,,,0:30,,,,,,,,,,違反テスト: 早退申請漏れ
9999005,早退申請漏れ二郎,13D99999,一般,2026-01-07,水,平日,"残業終了,900-1730/1200-1300/7.75/5",2026-01-07 09:00,,2026-01-07 17:00,2026-01-07 09:00,2026-01-07 17:00,,,,,,,,,,,,,,,,,,,,,,,,1:00,,,7:00,7:00,,7:00,,,,,,,,0:30,,,,,,,,,,違反テスト: 早退申請漏れ
9999005,早退申請漏れ二郎,13D99999,一般,2026-01-08,木,平日,"残業終了,900-1730/1200-1300/7.75/5",2026-01-08 09:00,,2026-01-08 17:00,2026-01-08 09:00,2026-01-08 17:00,,,,,,,,,,,,,,,,,,,,,,,,1:00,,,7:00,7:00,,7:00,,,,,,,,0:30,,,,,,,,,,違反テスト: 早退申請漏れ
9999005,早退申請漏れ二郎,13D99999,一般,2026-01-09,金,平日,"残業終了,900-1730/1200-1300/7.75/5",2026-01-09 09:00,,2026-01-09 17:00,2026-01-09 09:00,2026-01-09 17:00,,,,,,,,,,,,,,,,,,,,,,,,1:00,,,7:00,7:00,,7:00,,,,,,,,0:30,,,,,,,,,,違反テスト: 早退申請漏れ
